time,station,Net irr demand incl fld appl and norm dist eff (Mcm),Net irr demand incl fld appl and norm dist eff (m3/s),Net irr demand incl fld appl and norm dist eff (l/s/ha),Net irr demand incl fld appl and norm dist eff (mm/day),Gross irr demand incl sw conv eff (Mcm),Gross irr demand incl sw conv eff (m3/s),Gross irr demand incl sw conv eff (l/s/ha),Gross irr demand incl sw conv eff (mm/day),Dependable river flow (Mcm),Dependable river flow (m3/s),Dependable river flow (l/s/ha),Dependable river flow (mm/day),Shortage (Mcm),Shortage (m3/s),Shortage (l/s/ha),Shortage (mm/day),Dependable rainfall (mm/day),Reference evapotranspiration (mm/day),Area: Bean_FBEAN1 (ha),Area: LongBerseem_LBSEEM1 (ha),Area: ShortBerseem_SBSEMW1 (ha),Area: Cotton_SDELS1 (ha),Area: SummerMaize_MAIZES1 (ha),Area: Orchard_CITRUS1 (ha),Area: LongRice_PADDY1 (ha),Area: SumerSorghum_SORGMS1 (ha),Area: SugarBeet_SBEET1 (ha),Area: SugarCane_SCANE1 (ha),Area: SumerVegtabl_VEGETS1 (ha),Area: Wheat_WHEAT1 (ha),Area: WintrVegtabl_VEGETW1 (ha),Area: NiliVegetabl_VEGETN1 (ha),Area: NiliMaize_MAIZEN1 (ha),Area: Barley_BARLEY1 (ha),Area: NiliTomato_TMATON1 (ha),Area: NiliPotato_PTATON1 (ha),Area: NiliSorghum_SORGMN1 (ha),Area: SummerTomato_TMATOS1 (ha),Area: SummerPotato_PTATOS1 (ha),Area: SummerOnion_ONIONS1 (ha),Area: WinterTomato_TMATOW1 (ha),Area: WinterOnion_ONIONW1 (ha),Area: OtherLegume_OLGUME1 (ha),Area: Flax_FLAX1 (ha),Area: Soybean_SBEAN1 (ha),Area: Lentil_LENTIL1 (ha),Area: Sesame_SESAME1 (ha),Area: Peanut_GNUT1 (ha),Area: WinterPotato_PTATOW1 (ha),Area: Sprinkler (ha), Area: Surface (ha),Area: ShortRice_PADDY2 (ha), Area: Fallow (ha)
1950-03-01,Blk_Air_19,68.655075,79.46189,0.58403933,5.0460997,68.655075,79.46189,0.58403933,5.0460997,0.0,0.0,0.0,0.0,68.655075,79.46189,0.58403933,5.0460997,0.0,3.41,1180.0625,22002.938,0.0,0.0,0.0,20150.688,0.0,0.0,15355.75,0.0,0.0,66367.305,5676.25,0.0,0.0,881.3124,0.0,0.0,0.0,567.625,0.0,0.0,0.0,3346.0,0.0,59.750004,0.0,14.937501,0.0,0.0,1000.81256,0.0,0.0,0.0,12771.5625
1950-03-01,Blk_Air_12,26.743748,30.953411,0.59931034,5.178042,26.743748,30.953411,0.59931034,5.178042,0.0,0.0,0.0,0.0,26.743748,30.953411,0.59931034,5.178042,0.0,3.41,1044.089,11974.943,0.0,0.0,0.0,1621.5463,0.0,0.0,8230.222,23.331598,0.0,21115.098,1504.8882,0.0,0.0,11.6658,0.0,0.0,0.0,56.3847,0.0,0.0,0.0,2426.4863,0.0,186.6528,0.0,23.3316,0.0,0.0,4182.1895,0.0,0.0,0.0,5928.172
1950-03-01,Blk_Air_51,11.8166275,13.676652,0.5617544,4.853558,11.8166275,13.676652,0.5617544,4.853558,0.0,0.0,0.0,0.0,11.8166275,13.676652,0.5617544,4.853558,0.0,3.41,559.516,8020.5967,0.0,0.0,0.0,2904.2783,0.0,0.0,2201.6304,2.6023998,0.0,7169.612,460.62482,0.0,0.0,2.6023998,0.0,0.0,0.0,84.14427,0.0,0.0,0.0,814.55115,0.0,114.5056,0.0,13.011999,0.0,0.0,2186.016,0.0,0.0,0.0,1490.3086
1950-03-01,Blk_Air_37,7.411972,8.578672,0.5361417,4.632264,7.411972,8.578672,0.5361417,4.632264,0.0,0.0,0.0,0.0,7.411972,8.578672,0.5361417,4.632264,0.0,3.41,23.405201,3166.9036,0.0,0.0,0.0,4274.149,0.0,0.0,261.058,9.002,0.0,5950.3223,1233.2739,0.0,0.0,12.6028,0.0,0.0,0.0,21.604801,0.0,0.0,0.0,1235.0745,0.0,0.0,0.0,0.0,0.0,0.0,203.44519,0.0,0.0,0.0,1613.1602
1950-03-01,Blk_Air_14,2.4177847,2.7983618,0.5423802,4.6861653,2.4177847,2.7983618,0.5423802,4.6861653,0.0,0.0,0.0,0.0,2.4177847,2.7983618,0.5423802,4.6861653,0.0,3.41,124.63478,1949.4761,0.0,0.0,0.0,855.9824,0.0,0.0,281.6041,0.0,0.0,1226.3594,71.7238,0.0,0.0,0.5879,0.0,0.0,0.0,24.299866,0.0,0.0,0.0,135.21701,0.0,27.043402,0.0,2.9395,0.0,0.0,480.3143,0.0,0.0,0.0,698.8179
1950-03-01,Blk_Air_49,13.194815,15.271775,0.5988033,5.17366,13.194815,15.271775,0.5988033,5.17366,0.0,0.0,0.0,0.0,13.194815,15.271775,0.5988033,5.17366,0.0,3.41,505.5952,5837.326,0.0,0.0,0.0,910.64594,0.0,0.0,4021.7803,11.490798,0.0,10511.209,755.52014,0.0,0.0,14.3635,0.0,0.0,0.0,30.642128,0.0,0.0,0.0,1174.9343,0.0,89.05369,0.0,11.490798,0.0,0.0,1990.7812,0.0,0.0,0.0,2862.168
1950-03-01,Blk_Air_34,30.847433,35.703045,0.5808881,5.0188727,30.847433,35.703045,0.5808881,5.0188727,0.0,0.0,0.0,0.0,30.847433,35.703045,0.5808881,5.0188727,0.0,3.41,443.56012,9665.639,0.0,0.0,0.0,10301.187,0.0,0.0,11757.652,6.620299,0.0,24044.93,2370.0674,0.0,0.0,714.99243,0.0,0.0,0.0,214.05637,0.0,0.0,0.0,1165.1729,0.0,39.721798,0.0,6.6202993,0.0,0.0,906.9811,0.0,0.0,0.0,4565.801
1950-03-01,Blk_Air_63,17.550339,20.312891,0.4971509,4.2953835,17.550339,20.312891,0.4971509,4.2953835,0.0,0.0,0.0,0.0,17.550339,20.312891,0.4971509,4.2953835,0.0,3.41,47.036003,3335.28,0.0,0.0,0.0,20828.395,0.0,0.0,7277.7524,0.0,0.0,5776.8765,2009.7198,0.0,0.0,748.3,0.0,0.0,0.0,143.95866,0.0,0.0,0.0,51.312,0.0,0.0,0.0,0.0,0.0,0.0,513.12006,0.0,0.0,0.0,2028.25
1950-03-01,Blk_Air_13,5.17954,5.9948378,0.5642886,4.8754535,5.17954,5.9948378,0.5642886,4.8754535,0.0,0.0,0.0,0.0,5.17954,5.9948378,0.5642886,4.8754535,0.0,3.41,12.015301,3395.9604,0.0,0.0,0.0,1164.3916,0.0,0.0,88.4763,0.0,0.0,4107.048,918.62427,0.0,0.0,7.6461,0.0,0.0,0.0,0.72819996,0.0,0.0,0.0,56.799603,0.0,0.0,0.0,0.0,0.0,0.0,890.2245,0.0,0.0,0.0,281.08398
1950-03-01,Blk_Air_57,23.120218,26.759512,0.56504905,4.8820233,23.120218,26.759512,0.56504905,4.8820233,0.0,0.0,0.0,0.0,23.120218,26.759512,0.56504905,4.8820233,0.0,3.41,68.37741,15204.202,0.0,0.0,0.0,4888.984,0.0,0.0,615.3966,14.6523,0.0,18281.186,3877.9753,0.0,0.0,34.188705,0.0,0.0,0.0,4.8841,0.0,0.0,0.0,888.90625,0.0,19.5364,0.0,0.0,0.0,0.0,3750.9888,0.0,0.0,0.0,1191.7266
1950-03-01,Blk_Air_18,45.633087,52.816074,0.5677534,4.9053893,45.633087,52.816074,0.5677534,4.9053893,0.0,0.0,0.0,0.0,45.633087,52.816074,0.5677534,4.9053893,0.0,3.41,355.10043,28940.684,0.0,0.0,0.0,7683.978,0.0,0.0,4527.5303,197.27802,0.0,35579.082,5109.5,0.0,0.0,29.591698,0.0,0.0,0.0,23.015766,0.0,0.0,0.0,9281.93,0.0,266.32532,0.0,0.0,0.0,0.0,4103.383,0.0,0.0,0.0,2541.6016
1950-03-01,Blk_Air_36,1.6138191,1.8678464,0.56171966,4.8532577,1.6138191,1.8678464,0.56171966,4.8532577,0.0,0.0,0.0,0.0,1.6138191,1.8678464,0.56171966,4.8532577,0.0,3.41,3.445,1034.5334,0.0,0.0,0.0,406.85452,0.0,0.0,26.5265,0.3445,0.0,1278.7839,285.935,0.0,0.0,2.067,0.0,0.0,0.0,0.45933336,0.0,0.0,0.0,37.5505,0.0,0.0,0.0,0.0,0.0,0.0,260.7865,0.0,0.0,0.0,107.71387
1950-03-01,Blk_Air_30,16.23633,18.79205,0.56324226,4.866413,16.23633,18.79205,0.56324226,4.866413,0.0,0.0,0.0,0.0,16.23633,18.79205,0.56324226,4.866413,0.0,3.41,59.370804,10473.707,0.0,0.0,0.0,3565.7402,0.0,0.0,667.04834,31.431602,0.0,12764.722,2458.6494,0.0,0.0,17.462,0.0,0.0,0.0,5.820667,0.0,0.0,0.0,1655.3976,0.0,38.416397,0.0,0.0,0.0,0.0,2172.273,0.0,0.0,0.0,1013.96094
1950-03-01,Blk_Air_29,0.3876133,0.44862652,0.565371,4.8848042,0.3876133,0.44862652,0.565371,4.8848042,0.0,0.0,0.0,0.0,0.3876133,0.44862652,0.565371,4.8848042,0.0,3.41,2.8182,250.56358,0.0,0.0,0.0,61.48799,0.0,0.0,38.259197,2.3911998,0.0,298.72916,35.3556,0.0,0.0,0.0854,0.0,0.0,0.0,0.22773334,0.0,0.0,0.0,113.66739,0.0,3.1598003,0.0,0.0,0.0,0.0,24.4244,0.0,0.0,0.0,22.830322
1950-03-01,Blk_Air_28,3.623213,4.1935334,0.56584066,4.8888636,3.623213,4.1935334,0.56584066,4.8888636,0.0,0.0,0.0,0.0,3.623213,4.1935334,0.56584066,4.8888636,0.0,3.41,28.731602,2331.25,0.0,0.0,0.0,569.0453,0.0,0.0,369.52032,22.346796,0.0,2793.35,328.0191,0.0,0.0,0.7980999,0.0,0.0,0.0,2.1282663,0.0,0.0,0.0,1051.8959,0.0,28.731602,0.0,0.0,0.0,0.0,233.8433,0.0,0.0,0.0,221.33936
1950-03-01,Blk_Air_35,33.782875,39.100548,0.6088654,5.2605963,33.782875,39.100548,0.6088654,5.2605963,0.0,0.0,0.0,0.0,33.782875,39.100548,0.6088654,5.2605963,0.0,3.41,1226.966,12883.143,0.0,0.0,0.0,2424.0059,0.0,0.0,15703.668,44.888992,0.0,27659.11,1952.6715,0.0,0.0,67.333496,0.0,0.0,0.0,49.876663,0.0,0.0,0.0,2102.3013,0.0,187.0375,0.0,0.0,0.0,0.0,568.594,0.0,0.0,0.0,9945.406
1950-03-01,Blk_Air_31,6.905305,7.9922514,0.619705,5.354251,6.905305,7.9922514,0.619705,5.354251,0.0,0.0,0.0,0.0,6.905305,7.9922514,0.619705,5.354251,0.0,3.41,292.6338,2246.6724,0.0,0.0,0.0,335.1129,0.0,0.0,3766.4802,1.5733,0.0,5734.6787,342.9794,0.0,0.0,17.3063,0.0,0.0,0.0,11.0131,0.0,0.0,0.0,88.104805,0.0,34.6126,0.0,0.0,0.0,0.0,44.052402,0.0,0.0,0.0,2817.7812
1950-03-01,Blk_Air_32,0.7004937,0.8107565,0.61970496,5.354251,0.7004937,0.8107565,0.61970496,5.354251,0.0,0.0,0.0,0.0,0.7004937,0.8107565,0.61970496,5.354251,0.0,3.41,29.685602,227.90878,0.0,0.0,0.0,33.994797,0.0,0.0,382.08243,0.1596,0.0,581.742,34.7928,0.0,0.0,1.7556,0.0,0.0,0.0,1.1172,0.0,0.0,0.0,8.9376,0.0,3.5112,0.0,0.0,0.0,0.0,4.4688,0.0,0.0,0.0,285.8435
1950-03-01,Blk_Air_56,6.938614,8.030804,0.61966425,5.3538995,6.938614,8.030804,0.61966425,5.3538995,0.0,0.0,0.0,0.0,6.938614,8.030804,0.61966425,5.3538995,0.0,3.41,294.0288,2257.3823,0.0,0.0,0.0,338.2912,0.0,0.0,3782.8545,1.5807998,0.0,5762.0166,344.61444,0.0,0.0,17.3888,0.0,0.0,0.0,11.0656,0.0,0.0,0.0,88.5248,0.0,34.7776,0.0,0.0,0.0,0.0,45.843197,0.0,0.0,0.0,2829.6318
1950-03-01,Blk_Air_54,42.018555,48.632584,0.60985416,5.2691402,42.018555,48.632584,0.60985416,5.2691402,0.0,0.0,0.0,0.0,42.018555,48.632584,0.60985416,5.2691402,0.0,3.41,1537.5525,15925.315,0.0,0.0,0.0,2814.1868,0.0,0.0,19773.855,55.911,0.0,34478.45,2376.2175,0.0,0.0,83.8665,0.0,0.0,0.0,59.017166,0.0,0.0,0.0,2515.9949,0.0,232.9625,0.0,0.0,0.0,0.0,670.932,0.0,0.0,0.0,12660.742
1950-03-01,Blk_Air_33,69.53345,80.47852,0.6077881,5.251289,69.53345,80.47852,0.6077881,5.251289,0.0,0.0,0.0,0.0,69.53345,80.47852,0.6077881,5.251289,0.0,3.41,2842.825,27654.287,0.0,0.0,0.0,4197.26,0.0,0.0,29618.96,44.6517,0.0,55680.67,3631.6714,0.0,0.0,89.3034,0.0,0.0,0.0,133.95511,0.0,0.0,0.0,3646.5557,0.0,431.63312,0.0,29.7678,0.0,0.0,5492.159,0.0,0.0,0.0,15345.297
1950-03-01,Blk_Air_15,23.32232,26.993427,0.5669731,4.8986473,23.32232,26.993427,0.5669731,4.8986473,0.0,0.0,0.0,0.0,23.32232,26.993427,0.5669731,4.8986473,0.0,3.41,1019.48,15042.426,0.0,0.0,0.0,4969.965,0.0,0.0,4613.147,20.389597,0.0,14976.161,1039.8696,0.0,0.0,5.0973997,0.0,0.0,0.0,139.32893,0.0,0.0,0.0,2028.7651,0.0,214.09079,0.0,25.487,0.0,0.0,4052.433,0.0,0.0,0.0,2827.3594
1950-03-01,Blk_Air_78,0.7719681,0.8934816,0.6100096,5.270483,0.7719681,0.8934816,0.6100096,5.270483,0.0,0.0,0.0,0.0,0.7719681,0.8934816,0.6100096,5.270483,0.0,4.69,33.583603,47.2548,0.0,0.0,0.0,211.1606,0.0,0.0,0.0,537.0404,0.0,563.1941,40.716396,0.0,0.0,14.2656,0.0,0.0,0.0,0.2972,0.0,0.0,0.0,11.739399,0.0,0.0,0.0,0.0,0.0,0.0,9.0646,0.0,0.0,0.0,17.683228
1950-03-01,Blk_Air_55,19.689007,22.788202,0.5786105,4.999194,19.689007,22.788202,0.5786105,4.999194,0.0,0.0,0.0,0.0,19.689007,22.788202,0.5786105,4.999194,0.0,3.41,377.33514,11165.692,0.0,0.0,0.0,2362.6328,0.0,0.0,3777.6401,85.757996,0.0,15337.819,1530.7803,0.0,0.0,8.575799,0.0,0.0,0.0,20.010199,0.0,0.0,0.0,4236.4453,0.0,150.07649,0.0,4.2878995,0.0,0.0,1719.448,0.0,0.0,0.0,2102.496
1950-03-01,Blk_Air_48,18.65395,21.59022,0.58369005,5.0430818,18.65395,21.59022,0.58369005,5.0430818,0.0,0.0,0.0,0.0,18.65395,21.59022,0.58369005,5.0430818,0.0,3.41,509.08197,7911.299,0.0,0.0,0.0,3686.7388,0.0,0.0,4433.94,16.421999,0.0,15485.947,1514.9293,0.0,0.0,61.582504,0.0,0.0,0.0,65.688,0.0,0.0,0.0,1876.2134,0.0,86.2155,0.0,12.316501,0.0,0.0,1888.53,0.0,0.0,0.0,3506.0977
1950-03-01,Blk_Air_17,21.719837,25.138699,0.5973771,5.1613383,21.719837,25.138699,0.5973771,5.1613383,0.0,0.0,0.0,0.0,21.719837,25.138699,0.5973771,5.1613383,0.0,3.41,786.737,9360.756,0.0,0.0,0.0,1955.065,0.0,0.0,6454.0703,18.843998,0.0,17652.117,1295.525,0.0,0.0,47.11,0.0,0.0,0.0,62.813335,0.0,0.0,0.0,1851.423,0.0,136.61899,0.0,18.843998,0.0,0.0,2996.1963,0.0,0.0,0.0,4473.883
1950-03-01,Blk_Air_50,9.278892,10.739458,0.5994486,5.1792355,9.278892,10.739458,0.5994486,5.1792355,0.0,0.0,0.0,0.0,9.278892,10.739458,0.5994486,5.1792355,0.0,3.41,364.82397,4213.717,0.0,0.0,0.0,500.6196,0.0,0.0,2855.7612,8.1072,0.0,7274.1855,518.8608,0.0,0.0,2.0268,0.0,0.0,0.0,17.5656,0.0,0.0,0.0,881.65796,0.0,66.88439,0.0,8.1072,0.0,0.0,1479.5642,0.0,0.0,0.0,2076.1191
1950-03-01,Blk_Air_59,14.710766,17.02635,0.6327085,5.466601,14.710766,17.02635,0.6327085,5.466601,0.0,0.0,0.0,0.0,14.710766,17.02635,0.6327085,5.466601,0.0,3.68,95.6835,3914.3252,0.0,0.0,0.0,3676.566,0.0,0.0,2276.1074,2.8994994,0.0,15529.723,405.93,0.0,0.0,194.26653,0.0,0.0,0.0,55.0905,0.0,0.0,0.0,922.041,0.0,0.0,0.0,0.0,0.0,0.0,89.8845,0.0,0.0,0.0,1832.4844
1950-03-01,Blk_Air_Reuse_65,22.805578,26.395344,0.62781286,5.424303,22.805578,26.395344,0.62781286,5.424303,0.0,0.0,0.0,0.0,22.805578,26.395344,0.62781286,5.424303,0.0,3.68,118.2142,6670.0093,0.0,0.0,0.0,3141.7693,0.0,0.0,4887.702,2296.0835,0.0,20137.332,882.0599,0.0,0.0,86.3873,0.0,0.0,0.0,315.23788,0.0,0.0,0.0,1059.3811,0.0,0.0,0.0,0.0,0.0,0.0,2487.045,0.0,0.0,0.0,3385.7812
1950-03-01,Blk_Air_Reuse_62,9.912832,11.473185,0.6231363,5.3838973,9.912832,11.473185,0.6231363,5.3838973,0.0,0.0,0.0,0.0,9.912832,11.473185,0.6231363,5.3838973,0.0,3.68,61.371197,2585.2617,0.0,0.0,0.0,1354.0018,0.0,0.0,2027.1675,1390.441,0.0,9098.281,341.37732,0.0,0.0,40.27485,0.0,0.0,0.0,151.51015,0.0,0.0,0.0,182.19574,0.0,0.0,0.0,0.0,0.0,0.0,1089.3387,0.0,0.0,0.0,857.2793
1950-03-01,Blk_Air_Reuse_60,25.266695,29.243858,0.6323197,5.4632416,25.266695,29.243858,0.6323197,5.4632416,0.0,0.0,0.0,0.0,25.266695,29.243858,0.6323197,5.4632416,0.0,3.68,168.47679,6570.596,0.0,0.0,0.0,6476.4463,0.0,0.0,3785.773,0.0,0.0,27050.438,663.9968,0.0,0.0,351.81918,0.0,0.0,0.0,85.89012,0.0,0.0,0.0,1506.3807,0.0,0.0,0.0,0.0,0.0,0.0,4.9551992,0.0,0.0,0.0,2887.2266
1950-03-01,Blk_Air_Reuse_59,14.710766,17.02635,0.6327085,5.466601,14.710766,17.02635,0.6327085,5.466601,0.0,0.0,0.0,0.0,14.710766,17.02635,0.6327085,5.466601,0.0,3.68,95.6835,3914.3252,0.0,0.0,0.0,3676.566,0.0,0.0,2276.1074,2.8994994,0.0,15529.723,405.93,0.0,0.0,194.26653,0.0,0.0,0.0,55.0905,0.0,0.0,0.0,922.041,0.0,0.0,0.0,0.0,0.0,0.0,89.8845,0.0,0.0,0.0,1832.4844
1950-03-01,Blk_Air_Reuse_2,29.638159,34.303425,0.53388083,4.6127305,29.638159,34.303425,0.53388083,4.6127305,0.0,0.0,0.0,0.0,29.638159,34.303425,0.53388083,4.6127305,0.0,3.41,1642.4678,6591.202,0.0,0.0,0.0,23712.682,0.0,0.0,4230.5986,7.1102495,0.0,17064.602,5901.508,0.0,0.0,383.95355,0.0,0.0,0.0,734.7258,0.0,0.0,0.0,981.2146,0.0,14.2205,0.0,0.0,0.0,0.0,2581.0208,0.0,0.0,0.0,7257.199
1950-03-11,Blk_Air_20,63.090473,73.02138,0.67253906,5.810738,63.090473,73.02138,0.67253906,5.810738,0.0,0.0,0.0,0.0,63.090473,73.02138,0.67253906,5.810738,0.0,5.17,2500.8257,3518.8608,0.0,0.0,0.0,15724.216,0.0,0.0,0.0,39991.08,0.0,41938.625,3031.9744,0.0,0.0,1062.2976,0.0,0.0,0.0,44.2624,0.0,0.0,0.0,582.78827,0.0,0.0,0.0,0.0,0.0,0.0,675.00165,0.0,0.0,0.0,1586.0625
1950-03-11,Blk_Air_24,1.7343302,2.0073264,0.6434865,5.5597234,1.7343302,2.0073264,0.6434865,5.5597234,0.0,0.0,0.0,0.0,1.7343302,2.0073264,0.6434865,5.5597234,0.0,5.17,13.7676,184.8792,0.0,0.0,0.0,170.1282,0.0,0.0,0.32779998,1449.2037,0.0,1249.2457,28.190804,0.0,0.0,2.2946,0.0,0.0,0.0,0.21853332,0.0,0.0,0.0,42.176933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.56665
1950-03-11,Blk_Air_23,6.7636156,7.8282595,0.64388293,5.5631485,6.7636156,7.8282595,0.64388293,5.5631485,0.0,0.0,0.0,0.0,6.7636156,7.8282595,0.64388293,5.5631485,0.0,5.17,56.188004,716.39703,0.0,0.0,0.0,676.81,0.0,0.0,1.277,5632.8467,0.0,4866.647,113.65299,0.0,0.0,10.216,0.0,0.0,0.0,0.8513333,0.0,0.0,0.0,163.45601,0.0,0.0,0.0,0.0,0.0,0.0,1.277,0.0,0.0,0.0,530.38086
1950-03-11,Blk_Air_22,20.011276,23.1612,0.6197922,5.3550043,20.011276,23.1612,0.6197922,5.3550043,0.0,0.0,0.0,0.0,20.011276,23.1612,0.6197922,5.3550043,0.0,5.17,147.75209,1992.6566,0.0,0.0,0.0,3126.7537,0.0,0.0,0.0,18125.588,0.0,12970.239,682.8543,0.0,0.0,103.825806,0.0,0.0,0.0,31.946402,0.0,0.0,0.0,343.4238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.9648
1950-03-11,Blk_Air_9,43.53735,50.39045,0.62252015,5.3785744,43.53735,50.39045,0.62252015,5.3785744,0.0,0.0,0.0,0.0,43.53735,50.39045,0.62252015,5.3785744,0.0,5.17,319.421,4368.298,0.0,0.0,0.0,6500.6494,0.0,0.0,0.0,39072.957,0.0,28592.496,1398.5459,0.0,0.0,207.19199,0.0,0.0,0.0,63.308666,0.0,0.0,0.0,782.72534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5024.3906
1950-03-11,Blk_Air_26,6.122825,7.086603,0.644521,5.5686607,6.122825,7.086603,0.644521,5.5686607,0.0,0.0,0.0,0.0,6.122825,7.086603,0.644521,5.5686607,0.0,5.17,48.535206,658.692,0.0,0.0,0.0,598.60077,0.0,0.0,1.1556,5088.1064,0.0,4415.5474,99.38161,0.0,0.0,8.089201,0.0,0.0,0.0,0.7704,0.0,0.0,0.0,150.22801,0.0,0.0,0.0,0.0,0.0,0.0,1.1556,0.0,0.0,0.0,485.73828
1950-03-11,Blk_Air_8,43.04334,49.81868,0.88873476,7.678668,43.04334,49.81868,0.88873476,7.678668,0.0,0.0,0.0,0.0,43.04334,49.81868,0.88873476,7.678668,0.0,5.17,499.66562,8464.573,0.0,0.0,0.0,5478.476,0.0,0.0,791.1371,1142.0928,0.0,38040.016,416.388,0.0,0.0,53.5356,0.0,0.0,0.0,222.0736,0.0,0.0,0.0,1193.6456,0.0,0.0,0.0,5.9483995,0.0,0.0,261.72958,0.0,0.0,0.0,2914.7188
1950-03-11,Blk_Air_27,11.249354,13.020086,0.69447774,6.000288,11.249354,13.020086,0.69447774,6.000288,0.0,0.0,0.0,0.0,11.249354,13.020086,0.69447774,6.000288,0.0,4.1,70.5495,2797.7915,0.0,0.0,0.0,1501.6964,0.0,0.0,1989.4961,1134.8391,0.0,9631.014,354.76324,0.0,0.0,38.2983,0.0,0.0,0.0,279.51038,0.0,0.0,0.0,219.03937,0.0,0.0,0.0,0.0,0.0,0.0,1023.9756,0.0,0.0,0.0,1116.0273
1950-03-11,Blk_Air_11,11.133092,12.885524,0.57303566,4.951028,11.133092,12.885524,0.57303566,4.951028,0.0,0.0,0.0,0.0,11.133092,12.885524,0.57303566,4.951028,0.0,4.1,111.412994,2430.358,0.0,0.0,0.0,11965.237,0.0,0.0,388.65002,132.14099,0.0,3135.1104,2565.0898,0.0,0.0,142.50499,0.0,0.0,0.0,371.3767,0.0,0.0,0.0,307.46533,0.0,0.0,0.0,0.0,0.0,0.0,1344.729,0.0,0.0,0.0,3015.9219
1950-03-11,Blk_Air_21,5.811963,6.726809,0.6434865,5.5597234,5.811963,6.726809,0.6434865,5.5597234,0.0,0.0,0.0,0.0,5.811963,6.726809,0.6434865,5.5597234,0.0,5.17,46.137,619.55396,0.0,0.0,0.0,570.1215,0.0,0.0,1.0985,4856.4683,0.0,4186.384,94.47099,0.0,0.0,7.689501,0.0,0.0,0.0,0.73233336,0.0,0.0,0.0,141.34033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.00488
1950-03-11,Blk_Air_25,2.4079437,2.7869718,0.6493017,5.609967,2.4079437,2.7869718,0.6493017,5.609967,0.0,0.0,0.0,0.0,2.4079437,2.7869718,0.6493017,5.609967,0.0,5.17,19.414501,269.99698,0.0,0.0,0.0,232.5225,0.0,0.0,0.4515,1950.0284,0.0,1745.499,38.829002,0.0,0.0,3.1604998,0.0,0.0,0.0,0.602,0.0,0.0,0.0,61.103004,0.0,0.0,0.0,0.0,0.0,0.0,1.3545,0.0,0.0,0.0,192.03809
1950-03-11,Blk_Air_6,14.488425,16.76901,0.8442595,7.2944026,14.488425,16.76901,0.8442595,7.2944026,0.0,0.0,0.0,0.0,14.488425,16.76901,0.8442595,7.2944026,0.0,5.17,117.92521,3649.13,0.0,0.0,0.0,847.31445,0.0,0.0,10.919001,2196.903,0.0,12286.059,152.866,0.0,0.0,4.3675995,0.0,0.0,0.0,58.234673,0.0,0.0,0.0,751.22705,0.0,0.0,0.0,0.0,0.0,0.0,198.7258,0.0,0.0,0.0,1564.3301
1950-03-11,Blk_Air_7,129.11041,149.43335,0.8793349,7.5974536,129.11041,149.43335,0.8793349,7.5974536,0.0,0.0,0.0,0.0,129.11041,149.43335,0.8793349,7.5974536,0.0,5.17,1319.6305,28720.29,0.0,0.0,0.0,12829.738,0.0,0.0,1484.5842,7056.357,0.0,112828.41,1264.6458,0.0,0.0,109.96921,0.0,0.0,0.0,623.1587,0.0,0.0,0.0,4887.52,0.0,0.0,0.0,18.3282,0.0,0.0,1227.9895,0.0,0.0,0.0,10911.406
1950-03-11,Blk_Air_58,126.02915,145.86707,0.7023052,6.067917,126.02915,145.86707,0.7023052,6.067917,0.0,0.0,0.0,0.0,126.02915,145.86707,0.7023052,6.067917,0.0,4.1,812.679,34480.812,0.0,0.0,0.0,18273.668,0.0,0.0,21872.676,7337.3306,0.0,105973.34,4643.88,0.0,0.0,394.7298,0.0,0.0,0.0,2677.9707,0.0,0.0,0.0,4504.564,0.0,0.0,0.0,0.0,0.0,0.0,10657.705,0.0,0.0,0.0,20564.64
1950-03-11,Blk_Air_60,28.49704,32.982685,0.7134165,6.163918,28.49704,32.982685,0.7134165,6.163918,0.0,0.0,0.0,0.0,28.49704,32.982685,0.7134165,6.163918,0.0,4.1,168.47679,6570.596,0.0,0.0,0.0,6476.4463,0.0,0.0,3785.773,0.0,0.0,27050.438,663.9968,0.0,0.0,351.81918,0.0,0.0,0.0,171.78024,0.0,0.0,0.0,1004.25385,0.0,0.0,0.0,0.0,0.0,0.0,4.9551992,0.0,0.0,0.0,3303.461
1950-03-11,Blk_Air_65,24.827276,28.735271,0.69662654,6.0188537,24.827276,28.735271,0.69662654,6.0188537,0.0,0.0,0.0,0.0,24.827276,28.735271,0.69662654,6.0188537,0.0,4.1,118.2142,6670.0093,0.0,0.0,0.0,3141.7693,0.0,0.0,4887.702,2296.0835,0.0,20137.332,882.0599,0.0,0.0,86.3873,0.0,0.0,0.0,630.47577,0.0,0.0,0.0,706.2541,0.0,0.0,0.0,0.0,0.0,0.0,2487.045,0.0,0.0,0.0,3423.6719
